ID,Name,Level,Rating,Tags,link
scp-182,"""Rider""",Euclid,314,"['alive', 'humanoid', 'mind-affecting', 'rewrite', 'sapient', 'telepathic']",https://scp-wiki.wikidot.com/scp-182
scp-183,"""Weaver""",Euclid,251,"['acoustic', 'autonomous', 'intangible', 'musical', 'predatory']",https://scp-wiki.wikidot.com/scp-183
scp-184,The Architect,Euclid,1333,"['featured', 'polyhedral', 'spatial']",https://scp-wiki.wikidot.com/scp-184
scp-185,The Radio,Safe,147,"['acoustic', 'electronic', 'indestructible', 'temporal', 'transmission']",https://scp-wiki.wikidot.com/scp-185
scp-186,To End All Wars,Euclid,954,"['featured', 'historical', 'location', 'military', 'weapon']",https://scp-wiki.wikidot.com/scp-186
scp-187,Double Vision,Safe,491,"['alive', 'humanoid', 'predictive', 'sapient', 'visual']",https://scp-wiki.wikidot.com/scp-187
scp-188,The Craftsman,Safe,77,"['artistic', 'autonomous', 'mathematical', 'telekinetic']",https://scp-wiki.wikidot.com/scp-188
scp-189,Hair-Imitating Parasite,Safe,30,"['alive', 'parasitic', 'worm']",https://scp-wiki.wikidot.com/scp-189
scp-190,A Prize Toybox,Safe,165,"['cognitohazard', 'ectoentropic', 'entropic', 'herman-fuller', 'inscription', 'mind-affecting', 'rewrite', 'toy']",https://scp-wiki.wikidot.com/scp-190
scp-191,Cyborg Child,Safe,722,"['co-authored', 'computer', 'doctor-glass', 'humanoid', 'sapient']",https://scp-wiki.wikidot.com/scp-191
scp-192,Flawless X-Ray Machine,Safe,60,"['radioactive', 'telekinetic', 'tool', 'visual']",https://scp-wiki.wikidot.com/scp-192
scp-193,The Tissue Snail,Safe,175,"['alive', 'artifact', 'invertebrate']",https://scp-wiki.wikidot.com/scp-193
scp-194,Thank You For Your Cooperation,Safe,70,"['co-authored', 'concept', 'meta', 'reality-bending']",https://scp-wiki.wikidot.com/scp-194
scp-195,"A ""Medicinal Whiskey""",Euclid,71,"['liquid', 'mind-affecting', 'sensory', 'transfiguration']",https://scp-wiki.wikidot.com/scp-195
scp-196,Time Paradox,Special_case,267,"['alive', 'humanoid', 'paradox', 'sapient', 'temporal']",https://scp-wiki.wikidot.com/scp-196
scp-197,The Greenhouse,Safe,264,"['building', 'plant', 'sapient']",https://scp-wiki.wikidot.com/scp-197
scp-198,Cup of Joe,Euclid,443,"['artifact', 'liquid', 'transfiguration']",https://scp-wiki.wikidot.com/scp-198
scp-199,Spy Ferns,Euclid,106,"['airborne', 'alive', 'biohazard', 'plant', 'rewrite', 'species', 'transmission']",https://scp-wiki.wikidot.com/scp-199
scp-200,Chrysalis,Euclid,125,"['alive', 'humanoid']",https://scp-wiki.wikidot.com/scp-200
scp-201,The Empty World,Euclid,377,"['extradimensional', 'spatial', 'tool']",https://scp-wiki.wikidot.com/scp-201
scp-202,The Rewind Man,Safe,287,"['alive', 'humanoid', 'sapient', 'temporal']",https://scp-wiki.wikidot.com/scp-202
scp-203,Tortured Iron Soul,Euclid,205,"['auditory', 'cognitohazard', 'humanoid', 'mechanical', 'sapient']",https://scp-wiki.wikidot.com/scp-203
scp-204,The Protector,Keter,229,"['biological', 'humanoid', 'microscopic', 'self-repairing', 'swarm']",https://scp-wiki.wikidot.com/scp-204
scp-205,Shadow Lamps,Euclid,549,"['appliance', 'humanoid', 'light', 'shadow']",https://scp-wiki.wikidot.com/scp-205
scp-206,The Voyager,Euclid,326,"['transmission', 'uncontained', 'visual']",https://scp-wiki.wikidot.com/scp-206
scp-207,Cola Bottles,Safe,267,"['food', 'liquid', 'mind-affecting', 'transfiguration']",https://scp-wiki.wikidot.com/scp-207
scp-208,"""Bes""",Safe,438,"['alive', 'humanoid', 'sapient']",https://scp-wiki.wikidot.com/scp-208
scp-209,The Sadist's Tumbler,Euclid,526,"['addictive', 'artifact', 'ectoentropic', 'entropic', 'mind-affecting', 'rewrite']",https://scp-wiki.wikidot.com/scp-209
scp-210,Flooded House,Safe,180,"['building', 'liquid', 'sleep']",https://scp-wiki.wikidot.com/scp-210
scp-211,Paper-Covered Building,Safe,111,"['autonomous', 'document', 'structure']",https://scp-wiki.wikidot.com/scp-211
scp-212,The Improver,Safe,517,['transfiguration'],https://scp-wiki.wikidot.com/scp-212
scp-213,Anti-Matter Parasite,Euclid,287,"['alive', 'ectoentropic', 'entropic', 'humanoid', 'rewritable', 'rewrite', 'sapient']",https://scp-wiki.wikidot.com/scp-213
scp-214,Hemotopian Virus,Euclid,166,"['biohazard', 'contagion', 'humanoid', 'liquid']",https://scp-wiki.wikidot.com/scp-214
scp-215,Paranoia-Inducing Spectacles,Safe,200,['mind-affecting'],https://scp-wiki.wikidot.com/scp-215
scp-216,The Safe,Safe,600,"['artifact', 'audio', 'extradimensional', 'spatial']",https://scp-wiki.wikidot.com/scp-216
scp-217,The Clockwork Virus,Keter,879,"['broken-god', 'clockwork', 'transfiguration', 'virus']",https://scp-wiki.wikidot.com/scp-217
scp-218,Lamprey-Mass Organism,Euclid,67,"['alive', 'animal', 'aquatic', 'parasitic', 'predatory', 'toxic']",https://scp-wiki.wikidot.com/scp-218
scp-219,Resonance Engine,Safe,143,"['electrical', 'geological', 'mechanical', 'vibration']",https://scp-wiki.wikidot.com/scp-219
scp-220,Two's Company,Safe,232,"['alive', 'contagion', 'humanoid', 'mind-affecting', 'sensory']",https://scp-wiki.wikidot.com/scp-220
scp-221,Compulsion Tweezers,Safe,224,"['compulsion', 'tool']",https://scp-wiki.wikidot.com/scp-221
scp-222,Clone Coffin,Euclid,108,"['artifact', 'geological', 'location', 'sleep']",https://scp-wiki.wikidot.com/scp-222
scp-223,A Photo Album,Euclid,122,"['cognitohazard', 'document', 'mind-affecting', 'photographic', 'visual']",https://scp-wiki.wikidot.com/scp-223
scp-224,Grandfather Clock,Euclid,246,"['acoustic', 'artifact', 'mechanical', 'rewrite', 'temporal']",https://scp-wiki.wikidot.com/scp-224
scp-225,Unstoppable and Immovable,Euclid,306,"['indestructible', 'satellite', 'sphere', 'uncontained']",https://scp-wiki.wikidot.com/scp-225
scp-226,Puzzle Of Terror,Safe,148,"['autonomous', 'meta', 'metamorphic', 'telepathic', 'toy']",https://scp-wiki.wikidot.com/scp-226
scp-227,Complete Antikythera Mechanism,Safe,240,"['clockwork', 'computer', 'k-class-scenario', 'predictive']",https://scp-wiki.wikidot.com/scp-227
scp-228,Psychiatric Diagnostic Tool,Safe,392,"['observational', 'photographic', 'telepathic', 'visual']",https://scp-wiki.wikidot.com/scp-228
scp-229,Wire Weed,Euclid,292,"['autonomous', 'electrical']",https://scp-wiki.wikidot.com/scp-229
scp-230,The Gayest Man Alive,Euclid,345,"['alive', 'chemical', 'humanoid', 'mind-affecting', 'sapient']",https://scp-wiki.wikidot.com/scp-230
scp-231,Special Personnel Requirements,Keter,2327,"['alive', 'humanoid', 'k-class-scenario', 'reproductive', 'ritual', 'sapient', 'scarlet-king']",https://scp-wiki.wikidot.com/scp-231
scp-232,Jack Proton's Atomic Zapper,Safe,236,"['cognitohazard', 'hallucination', 'memory-affecting', 'mind-affecting', 'tactile', 'toy']",https://scp-wiki.wikidot.com/scp-232
scp-233,23-Sided Polyhedron,Keter,183,"['mathematical', 'polyhedral']",https://scp-wiki.wikidot.com/scp-233
scp-234,Extradimensional Fish,Euclid,137,"['alive', 'animal', 'extradimensional', 'fish', 'species']",https://scp-wiki.wikidot.com/scp-234
scp-235,Phonographic Records,Safe,218,"['co-authored', 'media', 'temporal']",https://scp-wiki.wikidot.com/scp-235
scp-236,"Mimic ""Crabs""",Keter,145,"['biological', 'crustacean', 'hive-mind', 'microscopic', 'mimetic', 'predatory', 'swarm']",https://scp-wiki.wikidot.com/scp-236
scp-237,Self-Made Man,Safe,282,"['artifact', 'autonomous', 'humanoid', 'rewrite', 'sapient', 'sculpture']",https://scp-wiki.wikidot.com/scp-237
scp-238,Building Complex,Euclid,78,"['biological', 'extradimensional', 'gru-division-p', 'memoria-adytum', 'oria', 'rewrite', 'sapient', 'sarkic', 'structure', 'subterranean']",https://scp-wiki.wikidot.com/scp-238
scp-239,The Witch Child,Keter,798,"['alive', 'humanoid', 'reality-bending', 'sapient', 'telekinetic', 'transfiguration']",https://scp-wiki.wikidot.com/scp-239
scp-240,Breath-Powered Flying Machine,Safe,74,"['airborne', 'extradimensional', 'inscription', 'rewritable', 'rewrite', 'unusual-incidents-unit', 'vehicle']",https://scp-wiki.wikidot.com/scp-240
scp-241,Good Home Cooking,Safe,191,"['biohazard', 'document', 'food', 'rewrite', 'self-repairing', 'telepathic']",https://scp-wiki.wikidot.com/scp-241
scp-242,"Self ""Cleaning"" Pool",Safe,331,"['artifact', 'liquid', 'structure']",https://scp-wiki.wikidot.com/scp-242
scp-243,Animation,Safe,260,"['artifact', 'autonomous']",https://scp-wiki.wikidot.com/scp-243
scp-244,Ice Fog Jar,Euclid,161,"['artifact', 'autonomous', 'chaos-insurgency', 'gaseous', 'predatory', 'thermal']",https://scp-wiki.wikidot.com/scp-244
scp-245,SCP-RPG,Safe,711,"['game', 'interactive', 'media', 'meta', 'narrative', 'prize-feature']",https://scp-wiki.wikidot.com/scp-245
scp-246,Prophetic Projector,Safe,140,"['artifact', 'media', 'predictive', 'visual']",https://scp-wiki.wikidot.com/scp-246
scp-247,A Harmless Kitten,Euclid,442,"['alive', 'animal', 'cognitohazard', 'event-featured', 'featured', 'feline', 'predatory', 'sensory', 'visual']",https://scp-wiki.wikidot.com/scp-247
scp-248,110%,Safe,282,"['artifact', 'factory']",https://scp-wiki.wikidot.com/scp-248
scp-249,The Random Door,Euclid,86,"['portal', 'teleportation']",https://scp-wiki.wikidot.com/scp-249
scp-250,Most of an Allosaurus,Euclid,278,"['autonomous', 'dinosaur', 'predatory', 'reanimation', 'rewrite', 'skeletal']",https://scp-wiki.wikidot.com/scp-250
scp-251,The Deceptive Snow Globe,Euclid,109,"['artifact', 'autonomous', 'cognitohazard', 'mind-affecting', 'visual']",https://scp-wiki.wikidot.com/scp-251
scp-252,Humboldt Squid,Safe,355,"['alive', 'animal', 'aquatic', 'cephalopod', 'cognitohazard', 'mind-affecting', 'sensory', 'species', 'visual']",https://scp-wiki.wikidot.com/scp-252
scp-253,The Cancer Plague,Euclid,141,"['contagion', 'hive-mind']",https://scp-wiki.wikidot.com/scp-253
scp-254,Employee of the Month,Safe,191,"['artifact', 'humanoid', 'intangible', 'memory-affecting', 'sapient']",https://scp-wiki.wikidot.com/scp-254
scp-255,Base Eleven Disorder,Keter,191,"['contagion', 'mind-affecting', 'neurological', 'transmission', 'uncontained']",https://scp-wiki.wikidot.com/scp-255
scp-256,Trapped in the Typewriter,Euclid,82,"['appliance', 'electrical']",https://scp-wiki.wikidot.com/scp-256
scp-257,Professor William Woodsworth’s Collection of Curiosities,Euclid,287,"['alive', 'animal', 'autonomous', 'extradimensional', 'location']",https://scp-wiki.wikidot.com/scp-257
scp-258,Weeping Frog,Safe,195,"['addictive', 'amphibian', 'ectoentropic', 'entropic', 'liquid', 'mind-affecting', 'toy']",https://scp-wiki.wikidot.com/scp-258
scp-259,The Weisenglass Spiral,Keter,194,"['media', 'portal', 'visual']",https://scp-wiki.wikidot.com/scp-259
scp-260,The Tracking Stone,Euclid,156,"['autonomous', 'hostile', 'inscription', 'teleportation']",https://scp-wiki.wikidot.com/scp-260
scp-261,Pan-Dimensional Vending,Safe,992,"['appliance', 'ectoentropic', 'entropic', 'exchange', 'food']",https://scp-wiki.wikidot.com/scp-261
scp-262,A Coat of Many Arms,Euclid,542,"['extradimensional', 'extremity', 'historical', 'the-administrator']",https://scp-wiki.wikidot.com/scp-262
scp-263,"""Cash or Ash""",Safe,151,"['appliance', 'electronic', 'fire', 'game', 'knowledge', 'rewrite', 'sapient']",https://scp-wiki.wikidot.com/scp-263
scp-264,Skeleton Temple,Safe,-14,"['humanoid', 'in-rewrite', 'rewrite', 'sapient', 'sculpture', 'skeletal', 'transfiguration']",https://scp-wiki.wikidot.com/scp-264
scp-265,Black Volga,Euclid,166,"['autonomous', 'mobile', 'rewrite', 'vehicle']",https://scp-wiki.wikidot.com/scp-265
scp-266,Will o' the Wisp,Euclid,74,"['autonomous', 'light', 'sapient', 'thermodynamic']",https://scp-wiki.wikidot.com/scp-266
scp-267,Tumorvore,Euclid,233,"['alive', 'predatory', 'species']",https://scp-wiki.wikidot.com/scp-267
scp-268,Cap of Neglect,Euclid,512,"['antimemetic', 'memetic', 'memory-affecting', 'mind-affecting', 'serpents-hand', 'uncontained']",https://scp-wiki.wikidot.com/scp-268
scp-269,Dialysis Bracelet,Safe,157,"['indestructible', 'jewelry', 'meta', 'metamorphic']",https://scp-wiki.wikidot.com/scp-269
scp-270,Secluded Telephone,Euclid,374,"['appliance', 'auditory', 'electrical', 'language', 'mathematical', 'predictive']",https://scp-wiki.wikidot.com/scp-270
scp-271,Inscribed Disc,Keter,93,"['artifact', 'broken-god', 'inscription']",https://scp-wiki.wikidot.com/scp-271
scp-272,An Old Iron Nail,Safe,462,"['inscription', 'mind-affecting', 'shadow', 'telekinetic', 'tool']",https://scp-wiki.wikidot.com/scp-272
scp-273,Human Phoenix,Euclid,203,"['fire', 'humanoid', 'sapient']",https://scp-wiki.wikidot.com/scp-273
scp-274,Graffito,Keter,175,"['artistic', 'biohazard', 'biological', 'building', 'chemical', 'humanoid', 'predatory']",https://scp-wiki.wikidot.com/scp-274
scp-275,Ironskin,Safe,160,"['doctor-glass', 'humanoid', 'indestructible', 'rewrite', 'sapient']",https://scp-wiki.wikidot.com/scp-275
scp-276,Time Schooner,Euclid,68,"['temporal', 'vehicle']",https://scp-wiki.wikidot.com/scp-276
scp-277,Chalkland,Euclid,229,"['city', 'intangible', 'visual']",https://scp-wiki.wikidot.com/scp-277
scp-278,A Large Mechanical Spider,Safe,75,"['arachnid', 'autonomous', 'mechanical']",https://scp-wiki.wikidot.com/scp-278
scp-279,Meandering Man,Euclid,31,"['humanoid', 'indestructible', 'tactile', 'teleportation', 'uncontained']",https://scp-wiki.wikidot.com/scp-279
scp-280,Eyes in the Dark,Keter,234,"['humanoid', 'intangible', 'light', 'predatory', 'teleportation']",https://scp-wiki.wikidot.com/scp-280
scp-281,The Snooze Alarm,Safe,184,"['appliance', 'electronic', 'rewrite', 'temporal']",https://scp-wiki.wikidot.com/scp-281
scp-282,Ritual Devil Sticks,Safe,169,"['ectoentropic', 'entropic', 'game', 'ritual', 'toy']",https://scp-wiki.wikidot.com/scp-282
scp-283,A Rock That Falls Sideways,Safe,185,['gravity'],https://scp-wiki.wikidot.com/scp-283
scp-284,The Twins,Safe,73,"['alive', 'humanoid', 'sapient', 'telepathic']",https://scp-wiki.wikidot.com/scp-284
scp-285,A Hack Job,Euclid,133,"['biological', 'computer', 'game', 'gamers-against-weed', 'humanoid', 'meta', 'metamorphic', 'mister', 'sapient', 'serpents-hand', 'unusual-incidents-unit']",https://scp-wiki.wikidot.com/scp-285
scp-286,The Brothers' Game,Euclid,194,"['artifact', 'game', 'mind-affecting', 'predictive', 'religious', 'shadow']",https://scp-wiki.wikidot.com/scp-286
scp-287,Clark's Third Favorite Sword,Safe,172,"['electrical', 'electromagnetic', 'hallucination', 'magnetic', 'visual', 'weapon']",https://scp-wiki.wikidot.com/scp-287
scp-288,"The ""Stepford Marriage"" Rings",Safe,152,"['jewelry', 'mind-affecting']",https://scp-wiki.wikidot.com/scp-288
scp-289,Inertial Amplifier,Safe,257,[],https://scp-wiki.wikidot.com/scp-289
scp-290,The Picasso Machine,Safe,241,"['rewrite', 'sphere', 'transfiguration']",https://scp-wiki.wikidot.com/scp-290
scp-291,Disassembler/Reassembler,Safe,291,"['building', 'mechanical', 'reanimation', 'transfiguration']",https://scp-wiki.wikidot.com/scp-291
scp-292,Egg Timer of Déjà Vu,Euclid,183,"['artifact', 'mind-affecting', 'spatial', 'temporal']",https://scp-wiki.wikidot.com/scp-292
scp-293,Obsession,Keter,27,"['cognitohazard', 'intangible', 'tactile', 'visual']",https://scp-wiki.wikidot.com/scp-293
scp-294,The Coffee Machine,Euclid,2130,"['appliance', 'exchange', 'featured', 'food', 'teleportation']",https://scp-wiki.wikidot.com/scp-294
scp-295,Cauterpillers,Euclid,79,"['alive', 'invertebrate', 'species']",https://scp-wiki.wikidot.com/scp-295
scp-296,Armed Containment Site-03,Special_case,325,"['foundation-made', 'humanoid', 'location', 'structure', 'subterranean']",https://scp-wiki.wikidot.com/scp-296
scp-297,"""Steely Dan""",Safe,374,"['appliance', 'electronic', 'toy', 'vibration']",https://scp-wiki.wikidot.com/scp-297
scp-298,The Blood Organ,Safe,101,"['acoustic', 'artifact', 'blood', 'telekinetic', 'transfiguration']",https://scp-wiki.wikidot.com/scp-298
scp-299,Infectious Tree,Keter,172,"['contagion', 'plant', 'predatory', 'tree']",https://scp-wiki.wikidot.com/scp-299
scp-300,"""A World in a Bottle""",Safe,234,"['artifact', 'liquid', 'visual']",https://scp-wiki.wikidot.com/scp-300
scp-301,Teleporter,Euclid,152,"['auditory', 'electromagnetic', 'factory', 'gustatory', 'intangible', 'location', 'magnetic', 'olfactory', 'sensory', 'tactile', 'teleportation', 'visual']",https://scp-wiki.wikidot.com/scp-301
scp-302,Ant Sculpture,Safe,230,"['ectoentropic', 'entropic', 'insect', 'sculpture', 'tactile']",https://scp-wiki.wikidot.com/scp-302
scp-303,The Doorman,Euclid,848,"['humanoid', 'mind-affecting', 'observational', 'teleportation']",https://scp-wiki.wikidot.com/scp-303
scp-304,The Signal,Safe,95,"['knowledge', 'transmission']",https://scp-wiki.wikidot.com/scp-304
scp-305,The Whisperer,Euclid,110,"['auditory', 'cognitohazard', 'compulsion', 'hallucination', 'humanoid', 'mind-affecting', 'rewrite', 'sculpture', 'visual']",https://scp-wiki.wikidot.com/scp-305
scp-306,The Frogs,Keter,169,"['biohazard', 'contagion', 'fungus', 'transfiguration']",https://scp-wiki.wikidot.com/scp-306
scp-307,Carnivorous Ivy,Keter,87,"['alive', 'ectoentropic', 'entropic', 'plant', 'predatory', 'species']",https://scp-wiki.wikidot.com/scp-307
scp-308,Aztec Burial Sarcophagus,Safe,129,"['inscription', 'reanimation', 'rewrite']",https://scp-wiki.wikidot.com/scp-308
scp-309,Plush Toy,Euclid,131,"['cognitohazard', 'tactile', 'toy', 'transfiguration']",https://scp-wiki.wikidot.com/scp-309
scp-310,Eternal Flame,Safe,200,"['appliance', 'fire', 'self-repairing']",https://scp-wiki.wikidot.com/scp-310
scp-311,Tactile Displacement Gloves,Safe,114,"['neurological', 'rewrite', 'telekinetic']",https://scp-wiki.wikidot.com/scp-311
scp-312,Atmospheric Jellyfish,Euclid,326,"['airborne', 'animal', 'invertebrate', 'ocular', 'predatory', 'species']",https://scp-wiki.wikidot.com/scp-312
scp-313,Powerful Hand Dryer,Safe,140,"['appliance', 'ectoentropic', 'entropic', 'indestructible']",https://scp-wiki.wikidot.com/scp-313
scp-314,Motion-Seeking Blade,Euclid,152,"['airborne', 'autonomous', 'predictive', 'rewrite', 'transmission']",https://scp-wiki.wikidot.com/scp-314
scp-315,The Recorded Man,Safe,556,['media'],https://scp-wiki.wikidot.com/scp-315
scp-316,Color-Draining Light,Safe,150,"['artifact', 'light', 'mind-affecting']",https://scp-wiki.wikidot.com/scp-316
scp-317,Cretaceous Physicist,Safe,273,"['cadaver', 'dinosaur', 'reptile', 'sapient', 'temporal', 'vehicle']",https://scp-wiki.wikidot.com/scp-317
scp-318,Soul Press,Safe,201,"['artifact', 'cadaver', 'featured', 'mechanical', 'transfiguration']",https://scp-wiki.wikidot.com/scp-318
scp-319,A Curious Device,Keter,461,"['artifact', 'blackwood', 'extradimensional', 'k-class-scenario', 'mechanical', 'spatial']",https://scp-wiki.wikidot.com/scp-319
scp-320,Higgs Field Acceleration Manipulator,Euclid,184,"['spatial', 'sphere']",https://scp-wiki.wikidot.com/scp-320
scp-321,Child of Man,Safe,655,"['alive', 'humanoid', 'reanimation', 'self-repairing']",https://scp-wiki.wikidot.com/scp-321
scp-322,"""Grow Your Own Castle"" Kit",Safe,157,"['building', 'ectoentropic', 'entropic', 'toy']",https://scp-wiki.wikidot.com/scp-322
scp-323,Wendigo Skull,Euclid,349,"['mind-affecting', 'mobile', 'predatory', 'sapient', 'skeletal', 'transfiguration']",https://scp-wiki.wikidot.com/scp-323
scp-324,Eulogy Shrub,Safe,178,"['alive', 'cadaver', 'memory-affecting', 'plant', 'species']",https://scp-wiki.wikidot.com/scp-324
